action,api_usd,arm,completion_token_ids,final_decode_ms,freeze_sha256,generation_ms,generation_setup_ms,generator_first_token_ms,input_ids_sha256,input_tokens,local_complete_ms,local_first_text_ms,local_first_token_ms,messages_sha256,natural_eos,ordinal,output_tokens,policy_ms,position,prompt_build_ms,reference_response_matches,repeat,request_id,response_sha256,response_text,retrieval_ms,scenario_id,seed,source_invocations,state_hydration_ms,tokenization_ms,turn_index,unit_id,user_id,warmup
ME+R0,0,me_r0,"[2181, 10578, 1093, 499, 2351, 15691, 264, 2763, 315, 4785, 449, 420, 8430, 315, 34951, 11, 323, 433, 596, 49839, 430, 499, 2351, 20558, 311, 64508, 701, 16337, 449, 701, 12876, 311, 1862, 701, 10177, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 1781, 499, 2351, 10171, 311, 387, 8430, 304, 420, 6671, 30, 3639, 1587, 433, 3152, 311, 499, 311, 387, 264, 33445, 8427, 11, 323, 1268, 656, 499, 1781, 701, 16024, 527, 74055, 430, 30, 128009]",0.12293504551053047,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2322.2046450246125,0.03602891229093075,181.36076000519097,545d640931085c45a18e25028af61b16b17d3c030b23d88c01103baa82414dbd,1142,2327.065879944712,186.2044339068234,186.09905987977982,eb787c5ac22104b9d06b6889dad07dcbab409b1f9e379ff4000bf2f0af255c48,True,605,79,0.006538117304444313,0,0.014644116163253784,,2,r2:state_a2b50f690e7dd448cedb:me_r0,f26b8aa75bb50e569d182c4560e0670c2d58488697bb52c7c11b83b8cce81831,"It sounds like you're carrying a lot of weight with this feeling of guilt, and it's understandable that you're struggling to reconcile your relief with your desire to support your husband. Can you tell me more about what you think you're supposed to be feeling in this situation? What does it mean to you to be a supportive partner, and how do you think your feelings are impacting that?",1.8897298723459244,p10:1,202,1,0.11371285654604435,2.6776459999382496,3,state_a2b50f690e7dd448cedb,p10,False
MSE+RS,0,rule_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 2766, 21830, 1990, 1694, 6380, 922, 279, 6020, 16337, 323, 8430, 16390, 922, 539, 1694, 439, 33445, 315, 701, 10177, 596, 7319, 990, 4207, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 389, 520, 2162, 2533, 568, 3940, 3318, 810, 30, 2650, 617, 499, 1027, 42247, 449, 1855, 1023, 922, 420, 2349, 30, 128009]",0.1211708877235651,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1984.066701028496,0.04340615123510361,242.5484759733081,5a8cb3ea8c70406e5fcced846a84a31dd6d44f9e7fe2bf10e6b4ac6bdc8e8218,1502,2152.192242909223,410.60818498954177,410.55284696631134,f3184e936ec76ced32e56309078f1ecd39f9114bc2ce8835b15a554aceacdb65,True,606,64,153.64350704476237,1,0.036215875297784805,True,2,r2:state_a2b50f690e7dd448cedb:rule_off,b2ac74d1533868a9daabd0c74273e215f6bf0eb7687c7ba5765582aa892ea45e,It sounds like you're feeling a bit torn between being happy about the financial relief and feeling guilty about not being as supportive of your husband's increased work hours. Can you tell me more about what's been going on at home since he started working more? How have you been communicating with each other about this change?,10.629493044689298,p10:1,202,3,0.10694796219468117,3.544800914824009,3,state_a2b50f690e7dd448cedb,p10,False
MPMS+RS,0,pm_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 6651, 315, 21958, 922, 701, 10177, 596, 502, 990, 6671, 13, 1952, 832, 1450, 11, 499, 2351, 51512, 922, 279, 6020, 20334, 11, 719, 389, 279, 1023, 1450, 11, 499, 2351, 20558, 449, 34951, 922, 8430, 430, 1648, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 4920, 420, 34951, 30, 3639, 1587, 433, 2733, 1093, 311, 499, 30, 128009]",0.12168893590569496,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1908.028671052307,0.04609301686286926,121.80994800291955,3228d27504675cb150de62ce36cfb162365f50649f87d678b95b2e7c1f28d56f,712,2075.2042189706117,288.92728011123836,288.86380698531866,8700ce3c8ee329febc78ee854afde599c26ff6b821814a2ab76185ec26652168,True,607,67,5.804656073451042,2,0.03742799162864685,True,2,r2:state_a2b50f690e7dd448cedb:pm_off,c6bad158124ba6b56339c7867eed18d9a527097c10a071e388033d07d20d465a,"It sounds like you're feeling a mix of emotions about your husband's new work situation. On one hand, you're relieved about the financial stability, but on the other hand, you're struggling with guilt about feeling that way. Can you tell me more about what's behind this guilt? What does it feel like to you?",158.91672600992024,p10:1,202,3,0.10898709297180176,2.1399687975645065,3,state_a2b50f690e7dd448cedb,p10,False
M0+R0,0,context_only,"[2181, 10578, 1093, 499, 2351, 25051, 264, 6651, 315, 21958, 11, 323, 430, 596, 12756, 4725, 13, 1102, 596, 2294, 430, 499, 2351, 61708, 323, 24919, 1521, 16024, 11, 4856, 1109, 4560, 311, 28321, 1124, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 1781, 374, 10043, 420, 34951, 30, 2209, 433, 264, 8850, 315, 13490, 701, 3717, 449, 701, 10177, 11, 477, 2555, 775, 30, 128009]",0.1262212172150612,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1848.4283618163317,0.03452110104262829,71.95076090283692,8d934cfc295a9c99c41ee6b2f8cd2b3138a12e6fa1f2d7bb9383a0a8166e2481,315,1849.774732021615,73.20602796971798,73.17090989090502,56e1c04a144c0c7ac9097b0b9d1380aad91d4cab79cdacc319f9c6777a6db76f,True,608,67,0.006021931767463684,3,0.007733004167675972,,2,r2:state_a2b50f690e7dd448cedb:context_only,79b189d64a7627e8126110c0f381940597cf5b2a129f464d1d6515c8e80b1e1b,"It sounds like you're experiencing a mix of emotions, and that's totally normal. It's great that you're acknowledging and exploring these feelings, rather than trying to suppress them. Can you tell me more about what you think is driving this guilt? Is it a fear of losing your connection with your husband, or something else?",0.02377806231379509,p10:1,202,0,0.10757194831967354,1.0405229404568672,3,state_a2b50f690e7dd448cedb,p10,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 2766, 21830, 1990, 1694, 6380, 922, 279, 6020, 16337, 323, 8430, 16390, 922, 539, 1694, 439, 33445, 315, 701, 10177, 596, 502, 990, 9899, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 389, 520, 2162, 2533, 568, 3940, 3318, 810, 4207, 30, 128009]",0.11475500650703907,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1678.8169520441443,0.04284991882741451,243.66867705248296,3c5f230a4de41e2e08d71f3612f08127ae9961ed6fe2731f39299ae35ff4530e,1530,1842.4967739265412,407.2809088975191,407.23374392837286,22cfd103898b7f4887279810843bdebfcafe2cbfda18d857e09d424b5075257e,True,609,53,0.006621936336159706,4,0.043926993384957314,True,2,r2:state_a2b50f690e7dd448cedb:fixed_off,fd82d510135404a59bf57361e1f7e1bd037868e3028fea98393fac0050bd631d,It sounds like you're feeling a bit torn between being happy about the financial relief and feeling guilty about not being as supportive of your husband's new work schedule. Can you tell me more about what's been going on at home since he started working more hours?,159.8561150021851,p10:1,202,4,0.10634586215019226,3.5092071630060673,3,state_a2b50f690e7dd448cedb,p10,False
MPMSME+RS,0,fixed_off,"[40, 649, 5647, 279, 4785, 315, 27924, 499, 2351, 15691, 13, 1102, 10578, 1093, 499, 2351, 8430, 43206, 555, 279, 7410, 311, 1304, 264, 5597, 922, 7366, 304, 449, 19475, 11, 323, 433, 596, 28987, 701, 7446, 2324, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 8430, 16913, 304, 701, 5597, 28846, 1920, 30, 128009]",0.11903885751962662,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1925.2330660820007,0.044343993067741394,263.931519119069,43c8755a7b3a69e3a60004c5f73e66ca6e51acdff203fe161d2223413848e169,1640,2142.790606012568,481.4293731469661,481.3700201921165,108641015f85ef59adf50554bbdf94fdd81a9bba6443397e83765f404fe8c68e,True,610,60,0.006739981472492218,0,0.04732399247586727,True,2,r2:state_ea30f99985081e48c794:fixed_off,36630886db8660131b57b21cbc8318bd6d79e2e230beb4ebb4923ef508c06184,"I can sense the weight of uncertainty you're carrying. It sounds like you're feeling overwhelmed by the pressure to make a decision about moving in with Matthew, and it's affecting your daily life. Can you tell me more about what's holding you back from feeling confident in your decision-making process?",213.2445180322975,p15:2,101,4,0.10945508256554604,3.98611999116838,8,state_ea30f99985081e48c794,p15,False
M0+R0,0,context_only,"[2181, 10578, 1093, 279, 4785, 315, 420, 5597, 374, 2216, 18534, 1523, 389, 499, 11, 323, 433, 596, 28987, 701, 7446, 2324, 304, 5199, 5627, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 3339, 499, 2733, 779, 36218, 922, 7366, 304, 449, 19475, 30, 3639, 527, 1063, 315, 279, 3230, 10742, 430, 527, 10494, 499, 709, 520, 3814, 30, 128009]",0.1927770208567381,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1737.0957310777158,0.037794001400470734,85.88251913897693,6682a336a4c0bad3c4b99f63338479f5fd2d45f6a65664a3edb8b550d25faa9e,424,1738.8760070316494,87.53955410793424,87.47001807205379,121720234416e3fb88c31dde5e82260cca7036afb5cdc27107fdc86fe6924d36,True,611,61,0.006922055035829544,1,0.008902978152036667,,2,r2:state_ea30f99985081e48c794:context_only,5fa25bdcd8c3b3637ed8282cd43c1abaf5c813dea59d3bb6738f7f1ddd92d307,"It sounds like the weight of this decision is really bearing down on you, and it's affecting your daily life in significant ways. Can you tell me more about what's making you feel so uncertain about moving in with Matthew? What are some of the specific concerns that are keeping you up at night?",0.03319885581731796,p15:2,101,0,0.11128908954560757,1.389391953125596,8,state_ea30f99985081e48c794,p15,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 499, 2351, 8430, 2216, 43206, 323, 36218, 922, 701, 5597, 311, 3351, 304, 449, 19475, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 8430, 16913, 922, 420, 3094, 30, 3639, 527, 1063, 315, 279, 3230, 10742, 477, 24087, 430, 527, 5108, 709, 369, 499, 30, 128009]",0.18243188969790936,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1692.9302499629557,0.056178076192736626,232.01861884444952,625ad02a6821f03cafeba4d0d8cd872787fb5456e2f1bd4a0536a69acc870c69,1293,1700.7749208714813,239.8224889766425,239.6808578632772,ed9b483037ca6e67366463fe5716d7f05c92f1361a5316f4a798e8ce3f5ce7eb,True,612,54,0.00951811671257019,2,0.024072127416729927,,2,r2:state_ea30f99985081e48c794:me_r0,4cc7ebc08e6a4dfb4ecf91dab06220fac90d2173bbf630652acca0d20c91c179,It sounds like you're feeling really overwhelmed and uncertain about your decision to move in with Matthew. Can you tell me more about what's holding you back from feeling confident about this step? What are some of the specific concerns or fears that are coming up for you?,3.3546248450875282,p15:2,101,1,0.17041293904185295,4.047432914376259,8,state_ea30f99985081e48c794,p15,False
MSE+RS,0,rule_off,"[40, 2846, 779, 16089, 499, 2351, 10032, 311, 4430, 701, 28970, 449, 757, 13, 1102, 5097, 264, 2763, 315, 25775, 311, 17113, 994, 584, 2351, 8430, 43206, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 389, 449, 19475, 323, 1268, 499, 1781, 7366, 304, 3871, 2643, 5536, 701, 5133, 30, 128009]",0.17440691590309143,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1750.403587007895,0.06645102985203266,263.00109387375414,bf0e13be55e4c6fe3d2694ff854c3c294e4b40d1df6dff98fc2bfdcdb04797fb,1613,2022.6368340663612,535.1555191446096,535.0599340163171,1806fb7fcd9e50c3e8e976185ece6f920afac8315beea4637723675c59e6386f,True,613,54,250.06115506403148,3,0.06229104474186897,True,2,r2:state_ea30f99985081e48c794:rule_off,a79b18d846bc2f14c3bbc2a3f2d6c8df54221dd442eb9a3e9400acb77d00c1f7,I'm so glad you're willing to share your struggles with me. It takes a lot of courage to admit when we're feeling overwhelmed. Can you tell me more about what's been going on with Matthew and how you think moving in together might impact your relationship?,16.529267886653543,p15:2,101,3,0.15958608128130436,5.180089036002755,8,state_ea30f99985081e48c794,p15,False
MSE+RS,0,pm_off,"[40, 2846, 779, 16089, 499, 2351, 10032, 311, 4430, 701, 28970, 449, 757, 13, 1102, 5097, 264, 2763, 315, 25775, 311, 17113, 994, 584, 2351, 8430, 43206, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 389, 449, 19475, 323, 1268, 499, 1781, 7366, 304, 3871, 2643, 5536, 701, 5133, 30, 128009]",0.1848048996180296,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1777.8433370403945,0.061213038861751556,263.3520429953933,bf0e13be55e4c6fe3d2694ff854c3c294e4b40d1df6dff98fc2bfdcdb04797fb,1613,2050.963070942089,536.3745659124106,536.2869719974697,1806fb7fcd9e50c3e8e976185ece6f920afac8315beea4637723675c59e6386f,True,614,54,8.582746842876077,4,0.06722193211317062,True,2,r2:state_ea30f99985081e48c794:pm_off,a79b18d846bc2f14c3bbc2a3f2d6c8df54221dd442eb9a3e9400acb77d00c1f7,I'm so glad you're willing to share your struggles with me. It takes a lot of courage to admit when we're feeling overwhelmed. Can you tell me more about what's been going on with Matthew and how you think moving in together might impact your relationship?,259.0578340459615,p15:2,101,3,0.15766709111630917,5.00824605114758,8,state_ea30f99985081e48c794,p15,False
MP+RS,0,pm_off,"[2181, 10578, 1093, 9298, 3842, 1578, 706, 75940, 709, 264, 2763, 315, 21958, 323, 19459, 505, 701, 3347, 5133, 13, 3011, 649, 387, 2216, 11292, 311, 21546, 11, 5423, 994, 499, 3463, 499, 4265, 1903, 5208, 304, 21730, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 323, 4851, 2533, 279, 13123, 30, 3639, 527, 1063, 315, 279, 11555, 323, 16024, 430, 617, 1027, 40986, 369, 499, 30, 128009]",0.18913298845291138,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2141.7481780517846,0.06444612517952919,120.5750610679388,631e38f0a7ad6f755e9909fca88b701a56708f7b5fc98991fa452cd391b038b6,667,2588.198914192617,566.9314921833575,566.8366642203182,7157b3ebb7684f0abb69aa35ef5bacd5f1d4669419e34ebb4d26ffcd1eeab30a,True,615,74,7.508500013500452,0,0.05658087320625782,True,2,r2:state_7b616bddefee4a946561:pm_off,c56fb2c2c229661ce1144e8d0f16948ebda0b0a74e3863b54c8ea5dd7b717d7e,"It sounds like seeing John again has stirred up a lot of emotions and memories from your past relationship. That can be really tough to navigate, especially when you thought you'd made progress in healing. Can you tell me more about what's been going through your mind and heart since the encounter? What are some of the thoughts and feelings that have been arising for you?",435.8671030495316,p11:2,101,2,0.1501061487942934,2.614866942167282,3,state_7b616bddefee4a946561,p11,False
M0+R0,0,context_only,"[2181, 596, 6724, 4725, 311, 2733, 1093, 499, 3077, 4529, 264, 3094, 1203, 11, 5423, 994, 17011, 449, 264, 8346, 1093, 9298, 459, 506, 13, 1102, 3250, 956, 3152, 499, 2351, 539, 21730, 11, 719, 4856, 430, 499, 2351, 2103, 3318, 1555, 1063, 315, 279, 21958, 430, 527, 2103, 3118, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 3152, 555, 330, 359, 40847, 16024, 323, 19459, 44969, 3639, 11951, 706, 1027, 5108, 709, 369, 499, 2533, 9298, 3842, 30, 128009]",0.19842712208628654,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2262.850623810664,0.05084718577563763,72.05809000879526,a43db1ff72baa1d1ae4d1384eb5b52a4c6cd65c4c8c6b9b18e79c2ad83bfecd3,311,2264.802677091211,73.86311911977828,73.81171616725624,df0255124b5883d0057c1dddfb91f0cce2c8df89d9d3a62b8f813d607a515702,True,616,81,0.010217074304819107,1,0.013069948181509972,,2,r2:state_7b616bddefee4a946561:context_only,6ba5710987c84b420006595037345556d295afb8b61e5d0d62fa68597b066911,"It's completely normal to feel like you've taken a step back, especially when faced with a trigger like seeing an ex. It doesn't mean you're not healing, but rather that you're still working through some of the emotions that are still present. Can you tell me more about what you mean by ""unresolved feelings and memories""? What specifically has been coming up for you since seeing John?",0.041950028389692307,p11:2,101,0,0.15213503502309322,1.4854068867862225,3,state_7b616bddefee4a946561,p11,False
MSE+RS,0,rule_off,"[2181, 10578, 1093, 9298, 3842, 1578, 706, 75940, 709, 264, 2763, 315, 21958, 323, 1903, 499, 3488, 701, 21730, 5208, 13, 3011, 649, 387, 2216, 11292, 311, 21546, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 2533, 279, 13123, 30, 3639, 527, 1063, 315, 279, 11555, 323, 16024, 430, 617, 1027, 40986, 369, 499, 30, 128009]",0.12126495130360126,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1946.6144111938775,0.06334600038826466,261.3555551506579,88b6997a6b6b54fad531aaf864f31394226f099c98bd35cb1e678d86f95e0dee,1589,2161.1423769500107,475.80513381399214,475.7622559554875,4ec7758d0d800ad42649f8158de1409ede7e0e71a97eac07a4e89b48e9268f69,True,617,62,193.37870087474585,2,0.05618785507977009,True,2,r2:state_7b616bddefee4a946561:rule_off,010387abc807840d3e5e5a0978be0e2c9f03447df5475eee05761cc8628ce7b7,It sounds like seeing John again has stirred up a lot of emotions and made you question your healing progress. That can be really tough to navigate. Can you tell me more about what's been going through your mind since the encounter? What are some of the thoughts and feelings that have been arising for you?,15.713960165157914,p11:2,101,3,0.14497898519039154,5.049526924267411,3,state_7b616bddefee4a946561,p11,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 9298, 3842, 1578, 706, 75940, 709, 264, 2763, 315, 21958, 323, 1903, 499, 3488, 701, 21730, 5208, 13, 3011, 649, 387, 2216, 11292, 311, 21546, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 2533, 279, 13123, 30, 3639, 527, 1063, 315, 279, 11555, 323, 16024, 430, 617, 1027, 40986, 369, 499, 30, 128009]",0.12322003021836281,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1948.0301339644939,0.0420848373323679,260.9679710585624,6ea14956e3e218c0ff81ad2c1b6f98ae4ec0d25e4716395eaa3a798bdca7d070,1618,2120.3175699338317,433.18385700695217,433.13218699768186,5fe12dbe2cd69ca1c7c595d2d19cb0a5bc95797b7475cd6936d7726b8392d740,True,618,62,0.0069481320679187775,3,0.04352116957306862,True,2,r2:state_7b616bddefee4a946561:fixed_off,010387abc807840d3e5e5a0978be0e2c9f03447df5475eee05761cc8628ce7b7,It sounds like seeing John again has stirred up a lot of emotions and made you question your healing progress. That can be really tough to navigate. Can you tell me more about what's been going through your mind since the encounter? What are some of the thoughts and feelings that have been arising for you?,168.20834088139236,p11:2,101,4,0.11121691204607487,3.7521040067076683,3,state_7b616bddefee4a946561,p11,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 9298, 3842, 1578, 706, 75940, 709, 264, 2763, 315, 21958, 323, 1903, 499, 3488, 701, 21730, 5208, 13, 3011, 649, 387, 2216, 11292, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 2351, 16026, 311, 11322, 304, 3878, 315, 21730, 323, 7366, 389, 30, 3639, 1587, 430, 1427, 1093, 369, 499, 30, 128009]",0.11472916230559349,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1693.0786778684705,0.03502704203128815,193.93822783604264,6a8fc3c1df280b7716761ab44f1f51cdcd2184a3ff692919e9da90f82ca1760f,1187,1698.5365480650216,199.324935907498,199.28136887028813,db6229fac977d3ba449969166ed6a61b71dc3062dd55767bef14022484eeb0d3,True,619,56,0.006299000233411789,4,0.014570076018571854,,2,r2:state_7b616bddefee4a946561:me_r0,16035850c3ca97f5f5e10dfcda3631027228770f6d27e1e65aad199e9cef2bb0,It sounds like seeing John again has stirred up a lot of emotions and made you question your healing progress. That can be really tough. Can you tell me more about what you're hoping to achieve in terms of healing and moving on? What does that look like for you?,2.5117581244558096,p11:2,101,1,0.10758684948086739,2.6678999420255423,3,state_7b616bddefee4a946561,p11,False
MP+RS,0,pm_off,"[4897, 10578, 17235, 11292, 13, 1102, 596, 912, 5895, 499, 2351, 8430, 38100, 323, 36218, 922, 701, 18000, 439, 264, 32185, 13, 1102, 596, 264, 2763, 311, 1935, 389, 11, 5423, 449, 279, 3779, 7410, 315, 58982, 323, 19347, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 994, 499, 2351, 8430, 420, 1648, 30, 128009]",0.11350004933774471,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1729.8581569921225,0.044221989810466766,107.5201730709523,fac288485e41e84bd8f606a8bfcfa1c4ec4d08fcf1238221ebc48d75ba0639d4,594,1866.7839609552175,244.38541801646352,244.3324769847095,8eca41166fffbc271ab45d2c25103f30121b9f2fff02c579bdc0c63ff9d945a3,True,620,61,5.728936986997724,0,0.03181002102792263,True,2,r2:state_25d6bbe3f8761bf56b08:pm_off,5199b4d27bce85d2506cdaa44c25daf4f94d6b24fed8487161a9210dbd5b23de,"That sounds incredibly tough. It's no wonder you're feeling anxious and uncertain about your abilities as a researcher. It's a lot to take on, especially with the added pressure of deadlines and criticism. Can you tell me more about what's been going through your mind when you're feeling this way?",129.011332988739,p17:1,101,2,0.10671094059944153,1.8892909865826368,3,state_25d6bbe3f8761bf56b08,p17,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 279, 4785, 315, 19347, 323, 7410, 311, 3449, 58982, 374, 2216, 4737, 264, 26936, 389, 701, 12410, 323, 25835, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 994, 499, 1781, 922, 701, 18000, 439, 264, 32185, 30, 3639, 527, 1063, 315, 279, 3230, 11555, 477, 659, 1824, 50308, 13978, 430, 2586, 709, 369, 499, 30, 128009]",0.11640205048024654,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1945.6660689320415,0.03315112553536892,196.9107089098543,37d447c592dca5b896ba57b4fa2c6073b7637115711d97b788ea017d40579215,1242,1950.0281640794128,201.19819813407958,201.15640200674534,f6aad6d4d1a2b4eb0ec92ccacc89c2171425c105769e612c77ba997f5cfb9703,True,621,65,0.007336027920246124,1,0.022192951291799545,,2,r2:state_25d6bbe3f8761bf56b08:me_r0,015e9238aae8f36d0286cf6b392e0b154b70a696be6af5a22a21f27dc304a89a,It sounds like the weight of criticism and pressure to meet deadlines is really taking a toll on your confidence and motivation. Can you tell me more about what's been going through your mind when you think about your abilities as a researcher? What are some of the specific thoughts or self-criticisms that come up for you?,1.3277260586619377,p17:1,101,1,0.11231307871639729,2.742973854765296,3,state_25d6bbe3f8761bf56b08,p17,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 279, 7410, 315, 279, 58982, 323, 279, 19347, 499, 3077, 4036, 706, 2216, 4529, 264, 26936, 389, 701, 12410, 439, 264, 32185, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 994, 499, 1781, 922, 701, 18000, 30, 3639, 527, 1063, 315, 279, 659, 1773, 5599, 1303, 11555, 430, 617, 1027, 50949, 709, 369, 499, 30, 128009]",0.17589819617569447,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2033.1474798731506,0.04392513073980808,262.41570501588285,ad36f10b884f5870a47305fe399edda80a8355cd765da6125f7d2aeea17eda58,1611,2174.7908391989768,403.9427770767361,403.8831661455333,0386d72f701d781c89b9ab1247d26c1e96f1554aa0c677edb3b947716f6f1fa6,True,622,65,0.0073069240897893906,2,0.04439498297870159,True,2,r2:state_25d6bbe3f8761bf56b08:fixed_off,b52d06c4ba5b5e3da3ef714e4d85a145af73718c91b365c7c93cd770a990629a,It sounds like the pressure of the deadlines and the criticism you've received has really taken a toll on your confidence as a researcher. Can you tell me more about what's been going through your mind when you think about your abilities? What are some of the self-doubting thoughts that have been popping up for you?,137.41488219238818,p17:1,101,4,0.10557007044553757,3.85138182900846,3,state_25d6bbe3f8761bf56b08,p17,False
M0+R0,0,context_only,"[2181, 10578, 1093, 499, 2351, 15691, 264, 8987, 23104, 1314, 1457, 13, 1102, 596, 6724, 4725, 311, 2733, 36218, 323, 7810, 1303, 701, 18000, 11, 5423, 994, 17011, 449, 19347, 323, 1579, 45525, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 994, 499, 1781, 922, 701, 3495, 323, 701, 18000, 439, 264, 32185, 30, 128009]",0.1921011134982109,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1704.0573509875685,0.05007581785321236,71.55671319924295,b2475af49468149d3a0e383065c594560591e253a7ba0b41cac46df2a4e75c8f,306,1706.0047860722989,73.38330708444118,73.31204717047513,a1e20d58c2f8b789082004f0c53710b34ed537bf50502d2ba238549134fae1e3,True,623,61,0.00978400930762291,3,0.011976109817624092,,2,r2:state_25d6bbe3f8761bf56b08:context_only,1a432b35d3c16a60e32b0a071950d4235f0b00ed842278e3b473b9f95e57b513,"It sounds like you're carrying a heavy burden right now. It's completely normal to feel uncertain and doubting your abilities, especially when faced with criticism and high stakes. Can you tell me more about what's been going through your mind when you think about your research and your abilities as a researcher?",0.0360619742423296,p17:1,101,0,0.15221303328871727,1.4952230267226696,3,state_25d6bbe3f8761bf56b08,p17,False
MSE+RS,0,rule_off,"[2181, 10578, 1093, 279, 7410, 315, 279, 58982, 323, 279, 19347, 499, 3077, 4036, 706, 2216, 66900, 701, 12410, 439, 264, 32185, 13, 3011, 649, 387, 264, 2216, 11292, 323, 13399, 1113, 3217, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 994, 499, 1781, 922, 701, 18000, 439, 264, 32185, 30, 128009]",0.11902092956006527,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1848.9339819643646,0.057077035307884216,261.10255694948137,cb1d4a3112c88e9ad62ed85a036b02b26afc43e17e3c7a75d81dc10ddcccb038,1584,2032.3198440019041,444.4454989861697,444.3693980574608,da30767840c88eb949e3fa815ae142af757f3466657fce4873e1f4e9999a90d4,True,624,58,163.80997886881232,4,0.05816202610731125,True,2,r2:state_25d6bbe3f8761bf56b08:rule_off,5d92375cdd33b1c9f3c420ebc3686a712fb860e39d68c950ee2cf0664a2df70c,It sounds like the pressure of the deadlines and the criticism you've received has really shaken your confidence as a researcher. That can be a really tough and isolating experience. Can you tell me more about what's been going through your mind when you think about your abilities as a researcher?,14.39959998242557,p17:1,101,3,0.1514351461082697,4.790588049218059,3,state_25d6bbe3f8761bf56b08,p17,False
