card_id,state_id,user_id,fold,legal_actions,chosen_action,pm_response_preference,pm_misuse,pm_omission,pm_strategy_risk,pm_input_tokens,pm_source_invocations,shuffle_expectation_response_preference,shuffle_expectation_misuse,shuffle_expectation_omission,shuffle_expectation_strategy_risk,shuffle_expectation_input_tokens,shuffle_expectation_source_invocations,context_only_response_preference,context_only_misuse,context_only_omission,context_only_strategy_risk,context_only_input_tokens,context_only_source_invocations,me_r0_response_preference,me_r0_misuse,me_r0_omission,me_r0_strategy_risk,me_r0_input_tokens,me_r0_source_invocations,full_structured_response_preference,full_structured_misuse,full_structured_omission,full_structured_strategy_risk,full_structured_input_tokens,full_structured_source_invocations
card_a9b2b0b7885df98f7af4,state_b4a416d11e99b04df64f,sgv31_u09,2,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,M0+RS,0.6266250026287751,0.0,0.5,0.0,591.0,1.0,0.5633125013143876,0.2638888888888889,0.23611111111111108,0.25,561.0833333333333,2.1666666666666665,0.373374997371225,0.0,0.5,1.0,202.0,0.0,0.3733749973712249,0.0,0.5,1.0,251.0,1.0,0.6266250026287751,0.5,0.0,0.0,684.0,3.0
card_a9bf323085af07d43b3a,state_0e4ab7bcb78c9c262944,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MPE+RS,0.47398948633578664,0.0,0.0,0.0,679.0,3.0,0.5493045632543685,0.0,0.3333333333333333,0.25,545.8333333333334,2.0,0.26874146265510024,0.0,0.5,1.0,196.0,0.0,0.47770721156263013,0.0,0.5,1.0,222.0,1.0,0.47398948633578664,0.0,0.0,0.0,679.0,3.0
card_ab6c9cb210818b89b358,state_0a2fb5ddb424dd5410cf,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPMS+RS,0.6066912758630616,0.5,0.5,0.0,765.0,3.0,0.5281400537844602,0.25,0.513888888888889,0.25,623.5833333333333,2.333333333333333,0.4218804132309002,0.0,0.5,1.0,207.0,0.0,0.6504179431050257,0.0,0.5,1.0,258.0,1.0,0.44375382592552104,0.5,0.0,0.0,807.0,4.0
card_ac0f39c3d73ec5621114,state_8e10d7d94b915a0debeb,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPE+RS,0.6517560364711674,0.5,0.5,0.0,738.0,3.0,0.5641850752928751,0.25,0.4861111111111111,0.23611111111111113,609.3611111111111,2.333333333333333,0.2574302514360265,0.0,0.5,1.0,205.0,0.0,0.471509762736704,0.0,0.5,1.0,234.0,1.0,0.48157236135729337,0.5,0.0,0.0,783.0,4.0
card_ac55e7cc685ebfd2dab1,state_07daf4369b266b71570f,sgv31_u04,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.5,0.0,0.0,0.0,667.0,2.0,0.5,0.0,0.027777777777777776,0.25,553.875,1.5972222222222223,0.5,0.0,1.0,1.0,204.0,0.0,0.5,0.0,0.0,1.0,231.0,1.0,0.5,0.0,0.0,0.0,667.0,2.0
card_ae07d962498c73ffb3b1,state_b491459b9b819e0d5ee1,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6781852670149338,0.0,0.0,0.0,664.0,2.0,0.6239003812462415,0.0,0.1527777777777778,0.25,551.3333333333334,1.5972222222222223,0.2509436442487448,0.0,1.0,1.0,204.0,0.0,0.6089661924189973,0.0,0.0,1.0,228.0,1.0,0.6781852670149338,0.0,0.0,0.0,664.0,2.0
card_af2d3daedee261e60ce8,state_c86d3fb30dea38b154c9,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+R0,0.7143787674097375,0.0,0.0,1.0,296.0,2.0,0.438196531537347,0.013888888888888888,0.5,0.25,618.7222222222222,2.333333333333333,0.4930120029296233,0.0,1.0,0.5,195.0,0.0,0.5417728884863184,0.0,0.5,1.0,246.0,1.0,0.5905827179050058,0.0,0.0,0.0,806.0,4.0
card_b0165a8a6cfaea290239,state_07daf4369b266b71570f,sgv31_u04,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MPE+RS,0.5687827094639252,0.5,0.0,0.0,750.0,3.0,0.44941963313302774,0.2777777777777778,0.05555555555555555,0.25,601.0277777777778,2.0,0.5645031547449333,0.0,1.0,1.0,204.0,0.0,0.5551379426891372,0.0,0.0,1.0,252.0,1.0,0.5687827094639252,0.5,0.0,0.0,750.0,3.0
card_b062da96fc34be25b92c,state_d8cf272a5436e77b6daf,sgv31_u04,2,M0+R0|M0+RS|MS+R0|MS+RS,M0+R0,0.7165554542797429,0.0,1.0,1.0,194.0,0.0,0.4439103641585197,0.0,0.25,0.25,503.0,1.5,0.7165554542797429,0.0,1.0,1.0,194.0,0.0,0.7165554542797429,0.0,1.0,1.0,194.0,0.0,0.4279654139311864,0.0,0.0,0.0,606.0,2.0
card_b1c730d0805458c738dd,state_0e4ab7bcb78c9c262944,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.5379950269774428,0.0,0.0,0.0,636.0,2.0,0.5416924536045586,0.0,0.1388888888888889,0.25,530.9583333333333,1.5972222222222223,0.38328316511855115,0.0,0.5,1.0,196.0,0.0,0.6167168348814488,0.0,0.0,1.0,247.0,1.0,0.5379950269774428,0.0,0.0,0.0,636.0,2.0
card_b29b520986e84ee588d0,state_859240b42f10416cb530,sgv31_u09,2,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MS+RS,0.5123516987625082,0.0,0.0,0.0,692.0,2.0,0.5077623806275992,0.0,0.1111111111111111,0.25,579.5833333333333,2.1666666666666665,0.534692026779192,0.0,1.0,1.0,197.0,0.0,0.5779618404836194,0.0,0.0,1.0,225.0,1.0,0.5325144962769613,0.0,0.0,0.0,711.0,3.0
card_b36c262df4b148c6788e,state_3f69ac7c947eb0be89eb,sgv31_u04,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+RS,0.556025573805204,0.5,0.5,0.0,665.0,3.0,0.547500893466296,0.20833333333333331,0.4305555555555556,0.25,567.9722222222222,2.333333333333333,0.3549286238016614,0.0,0.5,1.0,202.0,0.0,0.4591607013671702,0.0,0.5,1.0,226.0,1.0,0.6068630666052125,0.5,0.0,0.0,727.0,4.0
card_b3fd061b50c9193ad095,state_55c11f18b9078c2a9ee3,sgv31_u04,2,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,ME+RS,0.6766371566488075,0.0,0.5,0.0,617.0,2.0,0.5116630721890238,0.0,0.16666666666666666,0.25,547.8333333333333,2.1666666666666665,0.3127561951208175,0.0,1.0,1.0,202.0,0.0,0.5125707565421099,0.0,0.0,1.0,228.0,1.0,0.43164471170150576,0.0,0.0,0.0,667.0,3.0
card_b5c0a51562a057051f24,state_0e4ab7bcb78c9c262944,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6781852670149338,0.0,0.0,0.0,611.0,2.0,0.6096027552363565,0.0,0.0763888888888889,0.25,509.77777777777777,1.5972222222222223,0.2509436442487448,0.0,0.5,1.0,196.0,0.0,0.46190489631732423,0.0,0.0,1.0,222.0,1.0,0.6781852670149338,0.0,0.0,0.0,611.0,2.0
card_b6098d55fc1e9cba998b,state_d54418f29b11e5c34123,sgv31_u04,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6477291697335709,0.5,0.0,0.0,705.0,2.0,0.5738645848667854,0.4236111111111111,0.0763888888888889,0.25,584.6666666666666,1.5972222222222223,0.3522708302664292,0.0,0.5,1.0,205.0,0.0,0.3522708302664292,0.5,0.0,1.0,253.0,1.0,0.6477291697335709,0.5,0.0,0.0,705.0,2.0
card_b67a1ff41d56e6a836b1,state_0e4ab7bcb78c9c262944,sgv31_u14,2,M0+R0|M0+RS|MS+R0|MS+RS,MS+RS,0.6477291697335709,0.0,0.0,0.0,644.0,2.0,0.5738645848667855,0.0,0.1527777777777778,0.25,532.0,1.5,0.3522708302664292,0.0,1.0,1.0,196.0,0.0,0.3522708302664292,0.0,1.0,1.0,196.0,0.0,0.6477291697335709,0.0,0.0,0.0,644.0,2.0
card_b6a90327790a2c2d6804,state_4bda41ca102dc08f46c7,sgv31_u09,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.4620049730225572,0.0,0.0,0.0,664.0,2.0,0.47334897740950027,0.0,0.1527777777777778,0.25,551.7222222222222,1.5972222222222223,0.6167168348814488,0.0,1.0,1.0,204.0,0.0,0.5379950269774428,0.0,0.0,1.0,232.0,1.0,0.4620049730225572,0.0,0.0,0.0,664.0,2.0
card_b744a4801458a41124c2,state_58898af7613ca2ebd942,sgv31_u09,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6477291697335709,0.0,0.0,0.0,666.0,2.0,0.5738645848667854,0.0,0.0763888888888889,0.25,552.875,1.5972222222222223,0.3522708302664292,0.0,0.5,1.0,203.0,0.0,0.3522708302664292,0.0,0.0,1.0,230.0,1.0,0.6477291697335709,0.0,0.0,0.0,666.0,2.0
card_b75c1519ce9a06eeee07,state_8e10d7d94b915a0debeb,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.571928872983399,0.0,0.0,0.0,670.0,2.0,0.5650099126331514,0.0,0.0763888888888889,0.25,556.5694444444445,1.5972222222222223,0.27685472974986314,0.0,0.5,1.0,205.0,0.0,0.5756081986333689,0.0,0.0,1.0,234.0,1.0,0.571928872983399,0.0,0.0,0.0,670.0,2.0
card_b7aa44fe378882cafbf9,state_61b6107dd24918d647e5,sgv31_u14,2,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,M0+RS,0.5887718590878823,0.0,0.5,0.0,587.0,1.0,0.5559835749002628,0.2222222222222222,0.23611111111111108,0.25,567.3055555555555,2.0,0.47924041769109843,0.0,0.5,1.0,198.0,0.0,0.47924041769109843,0.0,0.5,1.0,198.0,0.0,0.6535355496050836,0.5,0.0,0.0,709.0,3.0
card_ba48b52e879ecf1bde20,state_55c11f18b9078c2a9ee3,sgv31_u04,2,M0+R0|M0+RS,M0+RS,0.5,0.0,1.0,0.0,591.0,1.0,0.5,0.0,1.0,0.25,493.75,0.75,0.5,0.0,1.0,1.0,202.0,0.0,0.5,0.0,1.0,1.0,202.0,0.0,0.5,0.0,1.0,0.0,591.0,1.0
card_bcc327b21171488c193a,state_74c0cb33db3ea38ef4e6,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,ME+R0,0.6607803324353069,0.0,0.5,1.0,231.0,1.0,0.4451339783496965,0.1527777777777778,0.25,0.25,554.8333333333334,2.0,0.6981196917007121,0.0,0.5,1.0,205.0,0.0,0.6607803324353069,0.0,0.5,1.0,231.0,1.0,0.49241395921933523,0.5,0.0,0.0,688.0,3.0
card_bd3bba26554598f6c018,state_d8cf272a5436e77b6daf,sgv31_u04,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+R0,0.575608198633369,0.0,0.0,1.0,221.0,1.0,0.3887850770909009,0.0,0.0763888888888889,0.25,481.625,1.5972222222222223,0.571928872983399,0.0,0.5,1.0,194.0,0.0,0.575608198633369,0.0,0.0,1.0,221.0,1.0,0.27685472974986314,0.0,0.0,0.0,574.0,2.0
card_bd4d6b9817618592546f,state_fc1f23796b989791b90f,sgv31_u09,2,M0+R0|M0+RS|MS+R0|MS+RS,M0+RS,0.27685472974986314,0.0,0.5,0.0,590.0,1.0,0.5168018219185264,0.0,0.125,0.25,532.5,1.5,0.5756081986333689,0.0,0.5,1.0,201.0,0.0,0.5756081986333689,0.0,0.5,1.0,201.0,0.0,0.5756081986333689,0.0,0.0,0.0,643.0,2.0
card_be2e1efe13f445a9dce9,state_dc14ccf32630197cb5b1,sgv31_u09,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6477291697335709,0.0,0.0,0.0,658.0,2.0,0.5738645848667854,0.0,0.0763888888888889,0.25,549.5138888888889,1.5972222222222223,0.3522708302664292,0.0,0.5,1.0,205.0,0.0,0.3522708302664292,0.0,0.0,1.0,254.0,1.0,0.6477291697335709,0.0,0.0,0.0,658.0,2.0
card_be61f2bea222b2957a5f,state_b491459b9b819e0d5ee1,sgv31_u14,2,M0+R0|M0+RS,M0+RS,0.7215937546003562,0.0,1.0,0.0,640.0,1.0,0.6107968773001781,0.0,1.0,0.25,531.0,0.75,0.27840624539964376,0.0,1.0,1.0,204.0,0.0,0.27840624539964376,0.0,1.0,1.0,204.0,0.0,0.7215937546003562,0.0,1.0,0.0,640.0,1.0
card_be9987f1981ede41797a,state_b4a416d11e99b04df64f,sgv31_u09,2,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,M0+RS,0.6476717510996737,0.0,0.5,0.0,591.0,1.0,0.5419143865395919,0.2222222222222222,0.29166666666666663,0.25,565.7777777777778,2.0,0.5446249957869994,0.0,1.0,1.0,202.0,0.0,0.5446249957869994,0.0,1.0,1.0,202.0,0.0,0.5867516439154362,0.5,0.0,0.0,704.0,3.0
card_c139b8edbeb1399d1dc5,state_859240b42f10416cb530,sgv31_u09,2,M0+R0|M0+RS|MS+R0|MS+RS,MS+RS,0.42027387897110263,0.0,0.0,0.0,692.0,2.0,0.4822830842158006,0.0,0.25,0.25,568.25,1.5,0.42027387897110263,0.0,1.0,1.0,197.0,0.0,0.42027387897110263,0.0,1.0,1.0,197.0,0.0,0.42027387897110263,0.0,0.0,0.0,692.0,2.0
card_c2346f631767c2cb31a6,state_e17d45ecc84571b8c3fd,sgv31_u09,2,M0+R0|M0+RS,M0+R0,0.5,0.0,1.0,0.5,195.0,0.0,0.5,0.0,1.0,0.125,525.0,0.75,0.5,0.0,1.0,0.5,195.0,0.0,0.5,0.0,1.0,0.5,195.0,0.0,0.5,0.0,1.0,0.0,635.0,1.0
card_c3296a6311d6391c052f,state_e9cf7c3fd212f8a22767,sgv31_u09,2,M0+R0|M0+RS,M0+R0,0.7215937546003562,0.0,1.0,1.0,198.0,0.0,0.3892031226998219,0.0,1.0,0.25,515.25,0.75,0.7215937546003562,0.0,1.0,1.0,198.0,0.0,0.7215937546003562,0.0,1.0,1.0,198.0,0.0,0.27840624539964376,0.0,1.0,0.0,621.0,1.0
card_c36df0c345d3449fa148,state_5ae0a2fbca808545aea7,sgv31_u09,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.5756081986333689,0.0,0.0,0.0,614.0,2.0,0.5087586231752325,0.0,0.0763888888888889,0.25,512.625,1.5972222222222223,0.5756081986333689,0.0,0.5,1.0,198.0,0.0,0.2768547297498632,0.0,0.0,1.0,225.0,1.0,0.5756081986333689,0.0,0.0,0.0,614.0,2.0
card_c396e9c3462b29142008,state_b491459b9b819e0d5ee1,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MP+RS,0.6808095618249149,0.5,0.0,0.0,717.0,2.0,0.6056379860324903,0.2777777777777778,0.2222222222222222,0.25,589.0833333333333,2.0,0.21358190069311742,0.0,0.5,1.0,204.0,0.0,0.43818374049760367,0.0,0.5,1.0,230.0,1.0,0.6780455494619062,0.5,0.0,0.0,734.0,3.0
card_c3d7e8b84460542cd949,state_4bda41ca102dc08f46c7,sgv31_u09,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MP+RS,0.4940690813773359,0.5,0.5,0.0,705.0,2.0,0.5071949628689492,0.25,0.4722222222222222,0.25,611.9444444444445,2.333333333333333,0.45839045168138737,0.0,1.0,1.0,204.0,0.0,0.29590604616816013,0.0,0.5,1.0,253.0,1.0,0.4172647275914081,0.5,0.0,0.0,789.0,4.0
card_c3ff683fd1673df56708,state_21451b495484048dca78,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+RS,0.5816691926084482,0.0,0.5,0.0,678.0,3.0,0.5410582939786561,0.25,0.3333333333333333,0.25,581.0833333333333,2.333333333333333,0.45351846061874745,0.0,0.5,1.0,205.0,0.0,0.44199691407848163,0.0,0.5,1.0,231.0,1.0,0.5335344706343278,0.5,0.0,0.0,746.0,4.0
card_c425c0a958e54c017203,state_d8cf272a5436e77b6daf,sgv31_u04,2,M0+R0|M0+RS|MP+R0|MP+RS,MP+R0,0.42027387897110263,0.0,0.0,1.0,265.0,1.0,0.5088584578920997,0.25,0.3055555555555556,0.25,508.05555555555554,1.4444444444444444,0.5797261210288974,0.0,1.0,1.0,194.0,0.0,0.5797261210288974,0.0,1.0,1.0,194.0,0.0,0.5797261210288974,0.5,0.0,0.0,618.0,2.0
card_c496ffe107dc38279523,state_e17d45ecc84571b8c3fd,sgv31_u09,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPMSME+R0,0.4541421637256218,0.5,0.0,1.0,354.0,3.0,0.5061492947136366,0.16666666666666666,0.20833333333333331,0.20833333333333331,612.1111111111111,2.333333333333333,0.512654901371769,0.0,1.0,1.0,195.0,0.0,0.5086372042697338,0.0,0.0,1.0,244.0,1.0,0.5738165463725108,0.5,0.0,0.0,794.0,4.0
card_c52c4fbe292131fcbd13,state_0a2fb5ddb424dd5410cf,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+RS,0.5530389626836631,0.5,0.0,0.0,712.0,3.0,0.5274661179527103,0.2638888888888889,0.23611111111111108,0.25,583.25,2.1666666666666665,0.509178265830613,0.0,0.5,1.0,207.0,0.0,0.5449648887056912,0.0,0.5,1.0,231.0,1.0,0.5530389626836631,0.5,0.0,0.0,712.0,3.0
card_c6142f315054900ef27f,state_1d8fc8ca2ea288d86bd9,sgv31_u04,2,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MP+RS,0.5217143616490375,0.0,0.5,0.0,668.0,2.0,0.5453472904003048,0.2222222222222222,0.375,0.20833333333333331,575.3333333333334,2.0,0.46612482842939584,0.0,1.0,1.0,202.0,0.0,0.46612482842939584,0.0,1.0,1.0,202.0,0.0,0.6004932533109557,0.5,0.0,0.0,718.0,3.0
card_c674a300250034e41791,state_bdca174f3b0e6f349104,sgv31_u04,2,M0+R0|M0+RS|MP+R0|MP+RS,M0+R0,0.571928872983399,0.0,0.5,1.0,199.0,0.0,0.42602705721106215,0.25,0.1527777777777778,0.25,540.0555555555555,1.4444444444444444,0.571928872983399,0.0,0.5,1.0,199.0,0.0,0.571928872983399,0.0,0.5,1.0,199.0,0.0,0.27685472974986314,0.5,0.0,0.0,659.0,2.0
card_c67f1a70c39d3871018a,state_3f69ac7c947eb0be89eb,sgv31_u04,2,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MS+RS,0.6503882362841801,0.0,0.5,0.0,650.0,2.0,0.575318661562872,0.027777777777777776,0.2777777777777778,0.25,570.8333333333334,2.0,0.3831444653005148,0.0,0.5,1.0,202.0,0.0,0.3831444653005148,0.0,0.5,1.0,202.0,0.0,0.6799552342279236,0.0,0.0,0.0,712.0,3.0
card_c795f648c59577748b05,state_21451b495484048dca78,sgv31_u14,2,M0+R0|M0+RS|MP+R0|MP+RS,M0+RS,0.5380951036826757,0.0,0.5,0.0,602.0,1.0,0.6029649015473285,0.3472222222222222,0.18055555555555555,0.25,556.2222222222222,1.4444444444444444,0.32181473298506635,0.0,1.0,1.0,205.0,0.0,0.32181473298506635,0.0,1.0,1.0,205.0,0.0,0.7490563557512552,0.5,0.0,0.0,679.0,2.0
card_c839b5ccaee5aedcad3b,state_8a533d82e397a797501c,sgv31_u04,2,M0+R0|M0+RS|MP+R0|MP+RS,MP+RS,0.5,0.5,0.0,0.0,706.0,2.0,0.5,0.3472222222222222,0.3055555555555556,0.25,575.3055555555555,1.4444444444444444,0.5,0.0,1.0,1.0,199.0,0.0,0.5,0.0,1.0,1.0,199.0,0.0,0.5,0.5,0.0,0.0,706.0,2.0
card_c8b1787ce5803358646b,state_74c0cb33db3ea38ef4e6,sgv31_u14,2,M0+R0|M0+RS|MS+R0|MS+RS,M0+R0,0.6873181682420647,0.0,0.5,1.0,205.0,0.0,0.48865262229410145,0.0,0.125,0.25,541.0,1.5,0.6873181682420647,0.0,0.5,1.0,205.0,0.0,0.6873181682420647,0.0,0.5,1.0,205.0,0.0,0.5406219418306134,0.0,0.0,0.0,653.0,2.0
card_ca060e05832706a0a673,state_3f69ac7c947eb0be89eb,sgv31_u04,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6781852670149338,0.0,0.0,0.0,615.0,2.0,0.6239003812462415,0.0,0.09027777777777778,0.25,514.0833333333334,1.5972222222222223,0.2509436442487448,0.0,1.0,1.0,202.0,0.0,0.6089661924189973,0.0,0.0,1.0,226.0,1.0,0.6781852670149338,0.0,0.0,0.0,615.0,2.0
card_cb3a48be1cab1e816a8a,state_8e10d7d94b915a0debeb,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MPE+RS,0.7112467436648576,0.5,0.0,0.0,738.0,3.0,0.5829790654550299,0.2777777777777778,0.3472222222222222,0.25,592.1666666666666,2.0,0.23466745152037885,0.0,0.5,1.0,205.0,0.0,0.46966351897446035,0.0,0.5,1.0,234.0,1.0,0.7112467436648576,0.5,0.0,0.0,738.0,3.0
card_cb4d81216cfef0cfc7c2,state_8a533d82e397a797501c,sgv31_u04,2,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MPMS+RS,0.5519277671968233,0.0,0.0,0.0,756.0,3.0,0.4916495069212318,0.0,0.33333333333333326,0.25,603.0833333333333,2.0,0.5115689059225076,0.0,1.0,1.0,199.0,0.0,0.5115689059225076,0.0,1.0,1.0,199.0,0.0,0.5519277671968233,0.0,0.0,0.0,756.0,3.0
card_cb65ebbc1aad96a75c23,state_03db34c217f0f4dcbf3b,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MP+R0,0.4165346532764476,0.0,0.0,1.0,222.0,1.0,0.5014475243677605,0.0,0.05555555555555555,0.25,579.4722222222222,2.333333333333333,0.640309842303185,0.0,1.0,1.0,195.0,0.0,0.4057378641857749,0.0,0.0,1.0,246.0,1.0,0.6764333846289337,0.0,0.0,0.0,737.0,4.0
card_cba20ba59e482ee53c0c,state_8e10d7d94b915a0debeb,sgv31_u14,2,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MPMS+RS,0.4666242473950345,0.5,0.0,0.0,763.0,3.0,0.5144122836686257,0.3055555555555556,0.36111111111111116,0.25,609.5555555555555,2.0,0.3355139683718883,0.0,0.5,1.0,205.0,0.0,0.3355139683718883,0.0,0.5,1.0,205.0,0.0,0.4666242473950345,0.5,0.0,0.0,763.0,3.0
card_cc34020842c9e7a5721e,state_21451b495484048dca78,sgv31_u14,2,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.27685472974986314,0.0,0.0,0.0,626.0,2.0,0.3887850770909009,0.0,0.09027777777777778,0.2361111111111111,523.0833333333333,1.5972222222222223,0.571928872983399,0.0,1.0,0.5,205.0,0.0,0.575608198633369,0.0,0.0,1.0,229.0,1.0,0.27685472974986314,0.0,0.0,0.0,626.0,2.0
card_cc464c73e9a78d9b1011,state_d54418f29b11e5c34123,sgv31_u04,2,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MP+RS,0.6360523459799305,0.5,0.5,0.0,728.0,2.0,0.5694743731596796,0.2777777777777778,0.3333333333333333,0.25,614.0277777777778,2.0,0.3034125791350576,0.0,0.5,1.0,205.0,0.0,0.37339310296289957,0.0,0.5,1.0,253.0,1.0,0.6355664022479796,0.5,0.0,0.0,767.0,3.0
card_cf2ca5d5be5bf932c025,state_1d8fc8ca2ea288d86bd9,sgv31_u04,2,M0+R0|M0+RS|ME+R0|ME+RS,M0+RS,0.5379950269774428,0.0,1.0,0.0,597.0,1.0,0.550704908338946,0.0,0.1388888888888889,0.125,521.125,1.5972222222222223,0.4620049730225572,0.0,0.5,0.5,202.0,0.0,0.38328316511855115,0.0,0.0,0.5,229.0,1.0,0.6167168348814488,0.0,0.0,0.0,624.0,2.0
card_cfa55964f79c3b156d31,state_1d8fc8ca2ea288d86bd9,sgv31_u04,2,M0+R0|M0+RS|MP+R0|MP+RS,MP+RS,0.42439180136663107,0.0,0.0,0.0,668.0,2.0,0.4997955930194461,0.0,0.3055555555555556,0.25,547.5555555555555,1.4444444444444444,0.42439180136663107,0.0,1.0,1.0,202.0,0.0,0.42439180136663107,0.0,1.0,1.0,202.0,0.0,0.42439180136663107,0.0,0.0,0.0,668.0,2.0
card_d0479ceec044eca6411c,state_4bda41ca102dc08f46c7,sgv31_u09,2,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,ME+RS,0.5202766844833294,0.0,0.5,0.0,664.0,2.0,0.4658892913618031,0.0,0.16666666666666666,0.25,579.5833333333333,2.1666666666666665,0.3924950353304916,0.0,1.0,1.0,204.0,0.0,0.6107161897618786,0.0,0.5,1.0,232.0,1.0,0.3526000139067103,0.0,0.0,0.0,708.0,3.0
card_d04a347a7d06dfd3c061,state_74c0cb33db3ea38ef4e6,sgv31_u14,2,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,M0+R0,0.6535355496050835,0.0,1.0,1.0,205.0,0.0,0.47352219560999975,0.2638888888888889,0.29166666666666663,0.25,577.5,2.0,0.6535355496050835,0.0,1.0,1.0,205.0,0.0,0.6535355496050835,0.0,1.0,1.0,205.0,0.0,0.4792404176910985,0.5,0.0,0.0,721.0,3.0
card_d234eb8be5a59c64b2bc,state_3af27640cf98f104236f,sgv31_u04,2,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+R0,0.666406079165946,0.0,0.0,1.0,266.0,2.0,0.45808970162313095,0.0,0.18055555555555555,0.25,570.8333333333333,2.1666666666666665,0.666406079165946,0.0,1.0,1.0,189.0,0.0,0.4633185560230354,0.0,0.0,1.0,216.0,1.0,0.45675583454589547,0.0,0.0,0.0,702.0,3.0
